EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,TCE_municipal,Atipicidad
3,BAJA CALIFORNIA SUR,1,COMONDU,24,53927.0,15.054280735835789,0.9867651992479328,0.06710068070286529,0.020502608468514368,0.02426130145944955,0.9956254036191616,0.4676179325255133,0.3770617269398671,1.4951113043741984,0.6304088074453785,-0.058757147132361714,-0.06053302127107087,0.013112140822490024,G2,Tipica
3,BAJA CALIFORNIA SUR,3,LA PAZ,28,206629.0,35.135769080896594,0.9897259074676352,0.05924479166666665,0.018853517524496453,0.02274664077228311,0.9961425721344276,-0.0361269860457947,1.5171131157436308,1.7167490569433117,1.0528758502556923,0.2833257379783484,0.6670835710471539,0.10365121521199376,G2,Tipica
3,BAJA CALIFORNIA SUR,5,LORETO,4,11866.0,5.183861513182083,0.9859787741263006,0.04971691436659589,0.01817968550913617,0.021144518668083076,0.9758070696415588,0.09300390380974467,-0.35264143299136114,0.34799659807610583,-0.4894258012902223,-0.30975374069327644,0.4136381266930749,0.2876248785306997,G1,Tipica
3,BAJA CALIFORNIA SUR,4,LOS CABOS,11,221022.0,742.3770736675128,0.9888475879426964,0.08032729192327996,0.025148072835998302,0.030522638755431195,0.9968238430132124,0.7796207882664691,1.4952811176407357,0.3857195593193456,0.2600286987774985,0.6848360759356305,1.00590024921819,0.030333856399540032,G1,Atípica en segundo ICE
3,BAJA CALIFORNIA SUR,2,MULEGE,17,40805.0,5.033360150135659,0.9824513257214064,0.07835623678646934,0.024388869595059304,0.028702424612749387,0.9934230611564168,1.175421732115956,-0.05669005096482092,0.7630838122802273,0.6504210440807446,-0.1970691534393404,0.10408850666669203,0.012748881899119286,G1,Tipica
4,CAMPECHE,8,TENABO,4,8120.0,1086.5744099807048,0.9898812373365328,0.06561679790026248,0.020030524095262715,0.023773107148263483,0.9919811722131284,0.25585101231247104,0.2425829492090355,0.3417499622563146,-0.969912413541379,0.12841957363056014,-0.05290977075108708,0.036846760841560994,G1,Tipica
4,CAMPECHE,9,ESCARCEGA,15,40540.0,1995.1161555565207,0.9836395518980964,0.06295393167099295,0.018420989531087083,0.021808906779042285,0.9816308130030696,0.3904227371253457,0.6035001016293815,0.25689676839647585,0.263294323776112,-0.7019573817783851,-0.46855984555428,-0.021996419092252497,G1,Tipica
4,CAMPECHE,5,HECELCHAKAN,7,22198.0,1305.1297940173936,0.989158624118374,0.06205444715563849,0.018945445707643,0.022076330513612127,0.9937548213583048,0.15351724410183498,0.4161091980760293,0.4008035394119208,-0.7178608295771115,-0.047755354059878234,-0.12755005717934575,0.055334175626887326,G1,Tipica
4,CAMPECHE,6,HOPELCHEN,22,27491.0,27.448743938833235,0.9871576607318476,0.05204546324289158,0.018095290841425228,0.021563039290900768,0.9703251320258768,0.00485926158016432,0.14039720162270666,1.4167711932371556,0.446283717950603,-0.1983176021495132,-0.14026779722387914,0.14390874004201104,G2,Tipica
4,CAMPECHE,11,CALAKMUL,17,19096.0,9.868203450992603,0.990263678178098,0.016718134383984666,0.007473904106961406,0.008862091273374409,0.8546639680162276,-1.6817254115850542,-0.030090934932537217,1.3264850482403032,-0.0520810325955168,-0.5096434568788129,0.06314402555746013,0.088818469976261,G1,Tipica
4,CAMPECHE,7,PALIZADA,9,7006.0,5.649768041127659,0.9834885279006276,0.03593079994085465,0.014985939689049682,0.017259263174172732,0.9116931537412792,-0.3366175504739472,-0.5264395769399941,0.4015430762898557,0.09438579463382696,-0.7271770029955683,0.26076916559762736,0.25914326920445635,G1,Tipica
4,CAMPECHE,10,CANDELARIA,25,31875.0,125.22160208227406,0.985369332844772,0.05302279484638256,0.01630153497982113,0.01925137983781528,0.9864284059950724,0.031257868917309625,0.20328861662424147,1.5050649311884388,0.7134699429814911,-0.5653187722257538,-0.18733375155769724,0.0808370647550711,G2,Tipica
